name,marker_type,marker,marker_size,problem,param,runner,retcode,total_time,sat,ce,sat1_time,sat1_ce,nbsat,start_time
300_v1_10326611_seed_10326611,marker1,2,79,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,2,79,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker1,2,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_10326611_seed_10326611,marker,1,79,P3,k1,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
300_v1_10326611_seed_10326611,marker,1,79,P3,k2,cegar3,0,0.80s,SAT,2,0.52s,2,2,0.00s
300_v1_10326611_seed_10326611,marker,1,79,P3,k4,cegar3,0,2.54s,SAT,2,0.53s,2,8,0.00s
300_v1_10326611_seed_10326611,marker,1,79,P3,k6,cegar3,0,4.77s,SAT,2,0.54s,2,16,0.00s
300_v1_10326611_seed_10326611,marker,2,79,P3,k1,cegar3,0,0.49s,UNSAT,2,,,0,0.00s
300_v1_10326611_seed_10326611,marker,2,79,P3,k2,cegar3,0,0.82s,UNSAT,3,,,0,0.00s
300_v1_10326611_seed_10326611,marker,2,79,P3,k4,cegar3,0,4.71s,SAT,3,1.09s,3,14,0.00s
300_v1_10326611_seed_10326611,marker,2,79,P3,k6,cegar3,0,4.04s,SAT,2,0.62s,2,14,0.00s
300_v1_10326611_seed_10326611,marker,3,79,P3,k1,cegar3,0,0.48s,UNSAT,2,,,0,0.00s
300_v1_10326611_seed_10326611,marker,3,79,P3,k2,cegar3,0,0.64s,UNSAT,3,,,0,0.00s
300_v1_10326611_seed_10326611,marker,3,79,P3,k4,cegar3,0,2.88s,SAT,3,0.92s,3,8,0.00s
300_v1_10326611_seed_10326611,marker,3,79,P3,k6,cegar3,0,6.77s,SAT,3,1.22s,3,20,0.00s
300_v1_1113648_seed_1113648,marker1,1,116,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,1,116,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,1,116,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,1,116,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker,1,116,P3,k1,cegar3,0,0.30s,UNSAT,2,,,0,0.00s
300_v1_1113648_seed_1113648,marker,1,116,P3,k2,cegar3,0,2.02s,SAT,4,1.37s,3,1,0.00s
300_v1_1113648_seed_1113648,marker,1,116,P3,k4,cegar3,0,4.97s,SAT,4,1.41s,3,9,0.00s
300_v1_1113648_seed_1113648,marker,1,116,P3,k6,cegar3,0,4.95s,SAT,4,1.40s,3,9,0.00s
300_v1_1113648_seed_1113648,marker1,2,116,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,2,116,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,2,116,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker1,2,116,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1113648_seed_1113648,marker,2,116,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_1113648_seed_1113648,marker,2,116,P3,k2,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_1113648_seed_1113648,marker,2,116,P3,k4,cegar3,0,13.91s,SAT,1,0.47s,1,42,0.00s
300_v1_1113648_seed_1113648,marker,2,116,P3,k6,cegar3,0,13.68s,SAT,1,0.46s,1,42,0.00s
300_v1_1113648_seed_1113648,marker,3,116,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_1113648_seed_1113648,marker,3,116,P3,k2,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
300_v1_1113648_seed_1113648,marker,3,116,P3,k4,cegar3,0,14.49s,SAT,2,0.59s,2,42,0.00s
300_v1_1113648_seed_1113648,marker,3,116,P3,k6,cegar3,0,14.24s,SAT,2,0.58s,2,42,0.00s
300_v1_1316911_seed_1316911,marker1,1,115,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,1,115,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,1,115,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,1,115,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker,1,115,P3,k1,cegar3,0,0.12s,UNSAT,1,,,0,0.00s
300_v1_1316911_seed_1316911,marker,1,115,P3,k2,cegar3,0,1.17s,SAT,2,0.44s,1,3,0.00s
300_v1_1316911_seed_1316911,marker,1,115,P3,k4,cegar3,0,7.50s,SAT,2,0.46s,1,21,0.00s
300_v1_1316911_seed_1316911,marker,1,115,P3,k6,cegar3,0,7.11s,SAT,2,0.45s,1,21,0.00s
300_v1_1316911_seed_1316911,marker1,2,115,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,2,115,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,2,115,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker1,2,115,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_1316911_seed_1316911,marker,2,115,P3,k1,cegar3,0,0.53s,UNSAT,2,,,0,0.00s
300_v1_1316911_seed_1316911,marker,2,115,P3,k2,cegar3,0,2.76s,SAT,3,0.85s,2,6,0.00s
300_v1_1316911_seed_1316911,marker,2,115,P3,k4,cegar3,0,15.60s,SAT,4,0.87s,2,42,0.00s
300_v1_1316911_seed_1316911,marker,2,115,P3,k6,cegar3,0,15.43s,SAT,4,0.87s,2,42,0.00s
300_v1_1316911_seed_1316911,marker,3,115,P3,k1,cegar3,0,1.34s,SAT,2,0.96s,2,2,0.00s
300_v1_1316911_seed_1316911,marker,3,115,P3,k2,cegar3,0,3.33s,SAT,2,0.90s,2,8,0.00s
300_v1_1316911_seed_1316911,marker,3,115,P3,k4,cegar3,0,11.33s,SAT,5,0.93s,2,28,0.00s
300_v1_1316911_seed_1316911,marker,3,115,P3,k6,cegar3,0,19.91s,SAT,4,0.92s,2,54,0.00s
300_v1_6575354_seed_6575354,marker,1,103,P3,k1,cegar3,0,1.14s,SAT,3,0.50s,1,2,0.00s
300_v1_6575354_seed_6575354,marker,1,103,P3,k2,cegar3,0,19.39s,SAT,5,0.51s,1,51,0.00s
300_v1_6575354_seed_6575354,marker,1,103,P3,k4,cegar3,0,64.73s,SAT,10,0.51s,1,147,0.00s
300_v1_6575354_seed_6575354,marker,1,103,P3,k6,cegar3,0,85.75s,SAT,16,0.51s,1,171,0.00s
300_v1_6575354_seed_6575354,marker1,1,103,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,1,103,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,1,103,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,1,103,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,2,103,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,2,103,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,2,103,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker1,2,103,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6575354_seed_6575354,marker,2,103,P3,k1,cegar3,0,1.10s,SAT,2,1.10s,2,1,0.00s
300_v1_6575354_seed_6575354,marker,2,103,P3,k2,cegar3,0,10.88s,SAT,2,1.19s,2,24,0.00s
300_v1_6575354_seed_6575354,marker,2,103,P3,k4,cegar3,0,16.28s,SAT,5,1.17s,2,34,0.00s
300_v1_6575354_seed_6575354,marker,2,103,P3,k6,cegar3,0,29.14s,SAT,9,1.19s,2,59,0.00s
300_v1_6575354_seed_6575354,marker,3,103,P3,k1,cegar3,0,0.69s,UNSAT,2,,,0,0.00s
300_v1_6575354_seed_6575354,marker,3,103,P3,k2,cegar3,0,17.64s,SAT,3,1.09s,2,46,0.00s
300_v1_6575354_seed_6575354,marker,3,103,P3,k4,cegar3,0,23.57s,SAT,5,1.10s,2,60,0.00s
300_v1_6575354_seed_6575354,marker,3,103,P3,k6,cegar3,0,28.57s,SAT,6,1.10s,2,72,0.00s
300_v1_6900703_seed_6900703,marker,1,100,P3,k1,cegar3,0,1.36s,SAT,1,1.07s,1,2,0.00s
300_v1_6900703_seed_6900703,marker,1,100,P3,k2,cegar3,0,1.38s,SAT,1,1.09s,1,2,0.00s
300_v1_6900703_seed_6900703,marker,1,100,P3,k4,cegar3,0,1.38s,SAT,1,1.08s,1,2,0.00s
300_v1_6900703_seed_6900703,marker,1,100,P3,k6,cegar3,0,1.39s,SAT,1,1.09s,1,2,0.00s
300_v1_6900703_seed_6900703,marker1,1,100,P3,k1,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,1,100,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,1,100,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,1,100,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,2,100,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,2,100,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,2,100,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker1,2,100,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_6900703_seed_6900703,marker,2,100,P3,k1,cegar3,0,0.47s,UNSAT,2,,,0,0.00s
300_v1_6900703_seed_6900703,marker,2,100,P3,k2,cegar3,0,3.28s,SAT,2,0.85s,2,8,0.00s
300_v1_6900703_seed_6900703,marker,2,100,P3,k4,cegar3,0,3.29s,SAT,2,0.86s,2,8,0.00s
300_v1_6900703_seed_6900703,marker,2,100,P3,k6,cegar3,0,3.31s,SAT,2,0.87s,2,8,0.00s
300_v1_6900703_seed_6900703,marker,3,100,P3,k1,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
300_v1_6900703_seed_6900703,marker,3,100,P3,k2,cegar3,0,3.09s,SAT,2,0.61s,2,8,0.00s
300_v1_6900703_seed_6900703,marker,3,100,P3,k4,cegar3,0,3.09s,SAT,2,0.60s,2,8,0.00s
300_v1_6900703_seed_6900703,marker,3,100,P3,k6,cegar3,0,3.07s,SAT,2,0.60s,2,8,0.00s
300_v1_8005319_seed_8005319,marker1,1,70,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,1,70,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,1,70,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,1,70,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,2,70,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,2,70,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,2,70,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker1,2,70,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8005319_seed_8005319,marker,1,70,P3,k1,cegar3,0,0.25s,UNSAT,2,,,0,0.00s
300_v1_8005319_seed_8005319,marker,1,70,P3,k2,cegar3,0,0.42s,UNSAT,3,,,0,0.00s
300_v1_8005319_seed_8005319,marker,1,70,P3,k4,cegar3,0,3.31s,SAT,3,0.75s,3,9,0.00s
300_v1_8005319_seed_8005319,marker,1,70,P3,k6,cegar3,0,3.59s,SAT,4,0.74s,3,9,0.00s
300_v1_8005319_seed_8005319,marker,2,70,P3,k1,cegar3,0,0.36s,UNSAT,2,,,0,0.00s
300_v1_8005319_seed_8005319,marker,2,70,P3,k2,cegar3,0,2.28s,SAT,2,1.00s,2,5,0.00s
300_v1_8005319_seed_8005319,marker,2,70,P3,k4,cegar3,0,26.95s,SAT,7,0.99s,2,77,0.00s
300_v1_8005319_seed_8005319,marker,2,70,P3,k6,cegar3,0,44.91s,SAT,7,0.99s,2,125,0.00s
300_v1_8076333_seed_8076333,marker1,1,30,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,1,30,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,1,30,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,1,30,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,2,30,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,2,30,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,2,30,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker1,2,30,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8076333_seed_8076333,marker,1,30,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_8076333_seed_8076333,marker,1,30,P3,k2,cegar3,0,2.13s,SAT,1,0.32s,1,12,0.00s
300_v1_8076333_seed_8076333,marker,1,30,P3,k4,cegar3,0,2.19s,SAT,1,0.31s,1,12,0.00s
300_v1_8076333_seed_8076333,marker,1,30,P3,k6,cegar3,0,2.20s,SAT,1,0.31s,1,12,0.00s
300_v1_8076333_seed_8076333,marker,2,30,P3,k1,cegar3,0,0.64s,SAT,1,0.45s,1,2,0.00s
300_v1_8076333_seed_8076333,marker,2,30,P3,k2,cegar3,0,0.68s,SAT,1,0.48s,1,2,0.00s
300_v1_8076333_seed_8076333,marker,2,30,P3,k4,cegar3,0,0.68s,SAT,1,0.48s,1,2,0.00s
300_v1_8076333_seed_8076333,marker,2,30,P3,k6,cegar3,0,0.69s,SAT,1,0.49s,1,2,0.00s
300_v1_8076333_seed_8076333,marker,3,30,P3,k1,cegar3,0,0.41s,UNSAT,2,,,0,0.00s
300_v1_8076333_seed_8076333,marker,3,30,P3,k2,cegar3,0,3.10s,SAT,2,0.57s,2,16,0.00s
300_v1_8076333_seed_8076333,marker,3,30,P3,k4,cegar3,0,5.87s,SAT,2,0.57s,2,32,0.00s
300_v1_8076333_seed_8076333,marker,3,30,P3,k6,cegar3,0,5.91s,SAT,2,0.59s,2,32,0.00s
300_v1_8639778_seed_8639778,marker1,1,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,1,79,P3,k2,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,1,79,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,1,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,2,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,2,79,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,2,79,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker1,2,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8639778_seed_8639778,marker,1,79,P3,k1,cegar3,0,0.89s,SAT,1,0.89s,1,1,0.00s
300_v1_8639778_seed_8639778,marker,1,79,P3,k2,cegar3,0,1.75s,SAT,1,0.90s,1,4,0.00s
300_v1_8639778_seed_8639778,marker,1,79,P3,k4,cegar3,0,2.60s,SAT,1,0.92s,1,7,0.00s
300_v1_8639778_seed_8639778,marker,1,79,P3,k6,cegar3,0,2.63s,SAT,1,0.94s,1,7,0.00s
300_v1_8639778_seed_8639778,marker,2,79,P3,k1,cegar3,0,0.41s,UNSAT,2,,,0,0.00s
300_v1_8639778_seed_8639778,marker,2,79,P3,k2,cegar3,0,0.94s,SAT,2,0.69s,2,2,0.00s
300_v1_8639778_seed_8639778,marker,2,79,P3,k4,cegar3,0,3.94s,SAT,3,0.70s,2,12,0.00s
300_v1_8639778_seed_8639778,marker,2,79,P3,k6,cegar3,0,4.03s,SAT,3,0.72s,2,12,0.00s
300_v1_8639778_seed_8639778,marker,3,79,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_8639778_seed_8639778,marker,3,79,P3,k2,cegar3,0,0.64s,SAT,1,0.38s,1,2,0.00s
300_v1_8639778_seed_8639778,marker,3,79,P3,k4,cegar3,0,0.65s,SAT,1,0.40s,1,2,0.00s
300_v1_8639778_seed_8639778,marker,3,79,P3,k6,cegar3,0,0.66s,SAT,1,0.40s,1,2,0.00s
300_v1_8902140_seed_8902140,marker1,1,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,1,79,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,1,79,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,1,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,2,79,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,2,79,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,2,79,P3,k4,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker1,2,79,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_8902140_seed_8902140,marker,1,79,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_8902140_seed_8902140,marker,1,79,P3,k2,cegar3,0,0.14s,UNSAT,1,,,0,0.00s
300_v1_8902140_seed_8902140,marker,1,79,P3,k4,cegar3,0,9.43s,SAT,2,0.46s,1,30,0.00s
300_v1_8902140_seed_8902140,marker,1,79,P3,k6,cegar3,0,14.68s,SAT,3,0.47s,1,45,0.00s
300_v1_8902140_seed_8902140,marker,2,79,P3,k1,cegar3,0,0.37s,UNSAT,2,,,0,0.00s
300_v1_8902140_seed_8902140,marker,2,79,P3,k2,cegar3,0,1.69s,SAT,4,0.81s,4,4,0.00s
300_v1_8902140_seed_8902140,marker,2,79,P3,k4,cegar3,0,95.76s,SAT,4,0.99s,3,324,0.00s
300_v1_8902140_seed_8902140,marker,2,79,P3,k6,cegar3,0,139.62s,SAT,4,0.98s,3,452,0.00s
300_v1_8902140_seed_8902140,marker,3,79,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_8902140_seed_8902140,marker,3,79,P3,k2,cegar3,0,0.55s,UNSAT,2,,,0,0.00s
300_v1_8902140_seed_8902140,marker,3,79,P3,k4,cegar3,0,9.36s,SAT,2,0.85s,2,30,0.00s
300_v1_8902140_seed_8902140,marker,3,79,P3,k6,cegar3,0,13.65s,SAT,2,0.85s,2,45,0.00s
300_v1_9346978_seed_9346978,marker1,1,27,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,1,27,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,1,27,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,1,27,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,2,27,P3,k1,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,2,27,P3,k2,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,2,27,P3,k4,cegar3,0,0.03s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker1,2,27,P3,k6,cegar3,0,0.04s,UNSAT,0,,,0,0.00s
300_v1_9346978_seed_9346978,marker,1,27,P3,k1,cegar3,0,0.45s,UNSAT,2,,,0,0.00s
300_v1_9346978_seed_9346978,marker,1,27,P3,k2,cegar3,0,0.86s,UNSAT,3,,,0,0.00s
300_v1_9346978_seed_9346978,marker,1,27,P3,k4,cegar3,124,599.43s,TO,4,0.65s,2,1672,0.00s
300_v1_9346978_seed_9346978,marker,1,27,P3,k6,cegar3,124,599.30s,TO,3,1.10s,3,1674,0.00s
300_v1_9346978_seed_9346978,marker,2,27,P3,k1,cegar3,0,0.77s,UNSAT,2,,,0,0.00s
300_v1_9346978_seed_9346978,marker,2,27,P3,k2,cegar3,0,1.89s,SAT,3,1.01s,2,4,0.00s
300_v1_9346978_seed_9346978,marker,2,27,P3,k4,cegar3,0,45.87s,SAT,6,0.55s,2,201,0.00s
300_v1_9346978_seed_9346978,marker,2,27,P3,k6,cegar3,0,48.60s,SAT,8,0.56s,2,201,0.00s
300_v1_9346978_seed_9346978,marker,3,27,P3,k1,cegar3,0,0.13s,UNSAT,1,,,0,0.00s
300_v1_9346978_seed_9346978,marker,3,27,P3,k2,cegar3,0,6.97s,SAT,2,0.67s,2,31,0.00s
300_v1_9346978_seed_9346978,marker,3,27,P3,k4,cegar3,0,73.56s,SAT,3,0.29s,1,335,0.00s
300_v1_9346978_seed_9346978,marker,3,27,P3,k6,cegar3,0,74.08s,SAT,3,0.30s,1,335,0.00s
600_v1_seed_11417671,marker1,1,71,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,1,71,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,1,71,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,1,71,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,2,71,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,2,71,P3,k2,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,2,71,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker1,2,71,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_11417671,marker,1,71,P3,k1,cegar3,0,3.90s,SAT,1,1.14s,1,4,0.00s
600_v1_seed_11417671,marker,1,71,P3,k2,cegar3,0,17.50s,SAT,2,1.16s,1,18,0.00s
600_v1_seed_11417671,marker,1,71,P3,k4,cegar3,0,21.91s,SAT,3,1.17s,1,22,0.00s
600_v1_seed_11417671,marker,1,71,P3,k6,cegar3,0,21.99s,SAT,3,1.20s,1,22,0.00s
600_v1_seed_11417671,marker,2,71,P3,k1,cegar3,0,0.83s,UNSAT,2,,,0,0.00s
600_v1_seed_11417671,marker,2,71,P3,k2,cegar3,0,13.07s,SAT,3,1.52s,2,15,0.00s
600_v1_seed_11417671,marker,2,71,P3,k4,cegar3,0,12.75s,SAT,3,1.54s,2,15,0.00s
600_v1_seed_11417671,marker,2,71,P3,k6,cegar3,0,12.83s,SAT,3,1.56s,2,15,0.00s
600_v1_seed_11417671,marker,3,71,P3,k1,cegar3,0,0.58s,UNSAT,2,,,0,0.00s
600_v1_seed_11417671,marker,3,71,P3,k2,cegar3,0,10.65s,SAT,3,1.14s,2,16,0.00s
600_v1_seed_11417671,marker,3,71,P3,k4,cegar3,0,21.93s,SAT,3,1.15s,2,32,0.00s
600_v1_seed_11417671,marker,3,71,P3,k6,cegar3,0,22.98s,SAT,4,1.16s,2,32,0.00s
600_v1_seed_11435461,marker1,1,55,P3,k1,cegar3,0,0.06s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,1,55,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,1,55,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,1,55,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,2,55,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,2,55,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,2,55,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker1,2,55,P3,k6,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_11435461,marker,1,55,P3,k1,cegar3,0,1.56s,UNSAT,2,,,0,0.00s
600_v1_seed_11435461,marker,1,55,P3,k2,cegar3,0,2.64s,UNSAT,3,,,0,0.00s
600_v1_seed_11435461,marker,1,55,P3,k4,cegar3,0,6.71s,SAT,3,3.25s,3,6,0.00s
600_v1_seed_11435461,marker,1,55,P3,k6,cegar3,0,6.75s,SAT,3,3.26s,3,6,0.00s
600_v1_seed_11435461,marker,2,55,P3,k1,cegar3,0,1.00s,UNSAT,2,,,0,0.00s
600_v1_seed_11435461,marker,2,55,P3,k2,cegar3,0,16.49s,SAT,2,1.43s,2,26,0.00s
600_v1_seed_11435461,marker,2,55,P3,k4,cegar3,0,19.62s,SAT,2,1.53s,2,32,0.00s
600_v1_seed_11435461,marker,2,55,P3,k6,cegar3,0,19.80s,SAT,2,1.53s,2,32,0.00s
600_v1_seed_11435461,marker,3,55,P3,k1,cegar3,0,0.29s,UNSAT,1,,,0,0.00s
600_v1_seed_11435461,marker,3,55,P3,k2,cegar3,0,3.58s,SAT,1,0.94s,1,5,0.00s
600_v1_seed_11435461,marker,3,55,P3,k4,cegar3,0,9.16s,SAT,1,0.97s,1,13,0.00s
600_v1_seed_11435461,marker,3,55,P3,k6,cegar3,0,9.20s,SAT,1,0.99s,1,13,0.00s
600_v1_seed_12112800,marker1,1,162,P3,k1,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,1,162,P3,k2,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,1,162,P3,k4,cegar3,0,0.07s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker1,1,162,P3,k6,cegar3,0,0.08s,UNSAT,0,,,0,0.00s
600_v1_seed_12112800,marker,1,162,P3,k1,cegar3,0,3.41s,UNSAT,2,,,0,0.00s
